Instruments,Entry Timestamp,Entry Price,Exit Timestamp,Exit Price,Quantity,Lot Size,PnL per Lot,Cost per Lot,Net PnL per Lot,Exit Reason,Nearest Expiry Date,Days to Expiry,Expiry Day Flag,Month,Hold Time,Cumulative Capital
"23200CE, 23250PE",2024-06-07 12:30:00,489.39549999999997,2024-06-07 13:22:00,479.649,2,75,-730.9874999999998,73.409325,-804.3968249999998,Trend Reversal,13JUN24,6,False,2024-06,52.0,123351.99132500008
"23250CE, 23200PE",2024-06-07 13:26:00,428.947,2024-06-07 14:57:00,420.86699999999996,2,75,-606.0000000000005,64.34205,-670.3420500000002,Hold Time Exceeded,13JUN24,6,False,2024-06,91.0,178789.68942499996
"23200CE, 23250PE",2024-06-07 13:37:00,482.42650000000003,2024-06-07 14:08:00,473.7405,2,75,-651.4500000000005,72.363975,-723.8139750000005,Trend Reversal,13JUN24,6,False,2024-06,31.0,122628.17735000009
"23200CE, 23200PE",2024-06-07 13:38:00,457.429,2024-06-07 14:00:00,446.62199999999996,2,75,810.5249999999992,68.61435,741.9106499999991,RSI Oversold,13JUN24,6,False,2024-06,22.0,183344.400575
"23250CE, 23300PE",2024-06-07 14:11:00,468.4885,2024-06-07 15:15:00,448.036,2,75,-1533.937499999999,70.273275,-1604.210774999999,Trend Reversal,13JUN24,6,False,2024-06,64.0,121023.96657500009
"23300CE, 23300PE",2024-06-07 14:52:00,428.5935,2024-06-07 15:21:00,417.029,2,75,867.3375000000008,64.28902500000001,803.0484750000007,EOD,13JUN24,6,False,2024-06,29.0,184147.44905
"23350CE, 23300PE",2024-06-07 14:58:00,409.7065,2024-06-07 15:21:00,390.365,2,75,-1450.6124999999997,61.455975,-1512.0684749999996,EOD,13JUN24,6,False,2024-06,23.0,177277.62094999998
"23300PE, 23350CE",2024-06-10 09:51:00,380.164,2024-06-10 10:00:00,383.5475,2,75,253.76249999999982,57.02460000000001,196.73789999999963,Trend Reversal,13JUN24,3,False,2024-06,9.0,121220.70447500008
"23350CE, 23400PE",2024-06-10 10:23:00,415.8675,2024-06-10 11:08:00,408.0905,2,75,-583.2749999999969,62.38012499999999,-645.6551249999968,Trend Reversal,13JUN24,3,False,2024-06,45.0,120575.04935000009
"23350CE, 23400PE",2024-06-10 11:28:00,402.6365,2024-06-10 11:34:00,403.495,2,75,64.38749999999936,60.395475000000005,3.992024999999444,Trend Reversal,13JUN24,3,False,2024-06,6.0,120579.04137500009
"23350PE, 23400CE",2024-06-10 12:23:00,348.45000000000005,2024-06-10 13:35:00,332.1385,2,75,-1223.3625000000018,52.2675,-1275.630000000002,Trend Reversal,13JUN24,3,False,2024-06,72.0,119303.41137500008
"23350CE, 23350PE",2024-06-10 13:44:00,360.1155,2024-06-10 14:17:00,345.2685,2,75,1113.5250000000005,54.01732500000001,1059.5076750000007,RSI Oversold,13JUN24,3,False,2024-06,33.0,185206.956725
"23300PE, 23350CE",2024-06-10 14:43:00,323.402,2024-06-10 15:06:00,326.533,2,75,234.82500000000107,48.5103,186.31470000000104,Trend Reversal,13JUN24,3,False,2024-06,23.0,119489.72607500009
"23250CE, 23300PE",2024-06-11 09:47:00,318.2005,2024-06-11 10:47:00,305.62600000000003,2,75,-943.0874999999974,47.730075,-990.8175749999973,Trend Reversal,13JUN24,2,False,2024-06,60.0,118498.90850000009
"23350CE, 23300PE",2024-06-11 10:03:00,258.964,2024-06-11 11:34:00,242.299,2,75,-1249.8750000000005,38.8446,-1288.7196000000004,Hold Time Exceeded,13JUN24,2,False,2024-06,91.0,175988.90134999997
"23350CE, 23400PE",2024-06-11 11:17:00,295.223,2024-06-11 12:29:00,281.588,2,75,-1022.6249999999993,44.28345,-1066.9084499999992,Trend Reversal,13JUN24,2,False,2024-06,72.0,117432.00005000009
"23350CE, 23300PE",2024-06-11 11:40:00,240.3295,2024-06-11 13:11:00,228.4115,2,75,-893.8500000000004,36.049425,-929.8994250000004,Hold Time Exceeded,13JUN24,2,False,2024-06,91.0,175059.00192499996
"23350CE, 23350PE",2024-06-11 12:55:00,252.0455,2024-06-11 14:02:00,252.7525,2,75,-53.025000000001455,37.806825,-90.8318250000018,RSI Oversold,13JUN24,2,False,2024-06,67.0,185116.1249
"23400CE, 23350PE",2024-06-11 13:12:00,223.36149999999998,2024-06-11 14:43:00,210.33249999999998,2,75,-977.1749999999996,33.504225000000005,-1010.6792249999997,Hold Time Exceeded,13JUN24,2,False,2024-06,91.0,174048.32269999996
"23350CE, 23400PE",2024-06-11 13:14:00,273.2555,2024-06-11 13:26:00,271.9425,2,75,-98.47499999999695,40.988325,-139.46332499999698,Trend Reversal,13JUN24,2,False,2024-06,12.0,117292.5367250001
"23350CE, 23400PE",2024-06-11 13:32:00,269.569,2024-06-11 15:03:00,265.1755,2,75,-329.51250000000346,40.43535000000001,-369.94785000000365,Hold Time Exceeded,13JUN24,2,False,2024-06,91.0,116922.5888750001
"23400CE, 23350PE",2024-06-12 09:30:00,174.326,2024-06-12 11:01:00,174.52800000000002,2,75,15.150000000000546,26.148899999999998,-10.99889999999914,Hold Time Exceeded,13JUN24,1,False,2024-06,91.0,174037.32379999998
"23400CE, 23400PE",2024-06-12 09:41:00,203.3635,2024-06-12 11:08:00,191.9,2,75,859.7624999999996,30.504525,829.2579749999998,RSI Oversold,13JUN24,1,False,2024-06,87.0,185945.382875
"23400CE, 23450PE",2024-06-12 09:41:00,231.391,2024-06-12 10:48:00,212.706,2,75,-1401.3749999999977,34.70865,-1436.0836499999978,Stop Loss Hit,13JUN24,1,False,2024-06,67.0,115486.5052250001
"23400CE, 23450PE",2024-06-12 10:49:00,215.332,2024-06-12 12:16:00,200.081,2,75,-1143.8250000000016,32.299800000000005,-1176.1248000000016,Stop Loss Hit,13JUN24,1,False,2024-06,87.0,114310.3804250001
"23450CE, 23400PE",2024-06-12 11:02:00,160.792,2024-06-12 12:20:00,149.17700000000002,2,75,-871.1249999999998,24.1188,-895.2437999999997,Stop Loss Hit,13JUN24,1,False,2024-06,78.0,173142.07999999996
"23400PE, 23450CE",2024-06-12 13:03:00,152.005,2024-06-12 14:29:00,166.39749999999998,2,75,1079.4374999999989,22.80075,1056.6367499999994,Trend Reversal,13JUN24,1,False,2024-06,86.0,115367.0171750001
"23400CE, 23400PE",2024-06-12 13:06:00,172.811,2024-06-12 13:19:00,171.1445,2,75,124.98750000000098,25.92165,99.06585000000103,RSI Oversold,13JUN24,1,False,2024-06,13.0,186044.44872500002
"23300PE, 23350CE",2024-06-12 15:15:00,146.147,2024-06-12 15:21:00,147.662,2,75,113.62500000000111,21.92205,91.70295000000111,EOD,13JUN24,1,False,2024-06,6.0,115458.72012500011
"23400PE, 23450CE",2024-06-13 09:53:00,96.253,2024-06-13 10:00:00,86.5065,2,75,-730.9875000000001,14.43795,-745.4254500000001,Stop Loss Hit,13JUN24,0,True,2024-06,7.0,114713.29467500011
"23400PE, 23450CE",2024-06-13 10:08:00,86.2035,2024-06-13 10:10:00,73.831,2,75,-927.9375,12.930525000000003,-940.8680250000002,Stop Loss Hit,13JUN24,0,True,2024-06,2.0,113772.42665000011
"23400CE, 23400PE",2024-06-13 11:48:00,62.31699999999999,2024-06-13 12:07:00,58.2265,2,75,306.7874999999998,9.34755,297.43994999999984,RSI Oversold,13JUN24,0,True,2024-06,19.0,186341.888675
"23400CE, 23450PE",2024-06-13 11:54:00,97.7175,2024-06-13 12:18:00,89.89,2,75,-587.0625000000002,14.657625,-601.7201250000003,Stop Loss Hit,13JUN24,0,True,2024-06,24.0,113170.7065250001
"23400CE, 23400PE",2024-06-13 13:11:00,51.005,2024-06-13 13:24:00,44.238,2,75,507.52500000000015,7.650750000000001,499.8742500000002,RSI Oversold,13JUN24,0,True,2024-06,13.0,186841.76292500002
"23350PE, 23400CE",2024-06-14 09:41:00,239.36999999999998,2024-06-14 10:33:00,239.3195,2,75,-3.787499999999909,35.9055,-39.692999999999756,Trend Reversal,20JUN24,6,False,2024-06,52.0,113131.0135250001
"23450CE, 23400PE",2024-06-14 10:00:00,226.8965,2024-06-14 11:31:00,221.0385,2,75,-439.3500000000014,34.034475,-473.3844750000011,Hold Time Exceeded,20JUN24,6,False,2024-06,91.0,172668.69552499996
"23400CE, 23400PE",2024-06-14 10:01:00,259.2165,2024-06-14 10:52:00,255.22699999999998,2,75,299.2125000000027,38.882475,260.3300250000027,RSI Oversold,20JUN24,6,False,2024-06,51.0,187102.09295000002
"23450CE, 23500PE",2024-06-14 10:42:00,279.7195,2024-06-14 10:48:00,277.5985,2,75,-159.07499999999854,41.957925,-201.03292499999856,Trend Reversal,20JUN24,6,False,2024-06,6.0,112929.98060000011
"23450CE, 23500PE",2024-06-14 11:07:00,272.9525,2024-06-14 11:58:00,267.65,2,75,-397.6874999999996,40.942875,-438.6303749999996,Trend Reversal,20JUN24,6,False,2024-06,51.0,112491.35022500012
"23500CE, 23450PE",2024-06-14 11:38:00,218.66500000000002,2024-06-14 13:09:00,211.03949999999998,2,75,-571.9125000000003,32.79975,-604.7122500000003,Hold Time Exceeded,20JUN24,6,False,2024-06,91.0,172063.98327499998
"23450CE, 23500PE",2024-06-14 12:53:00,263.0545,2024-06-14 13:26:00,267.49850000000004,2,75,333.3000000000002,39.458175000000004,293.8418250000002,Trend Reversal,20JUN24,6,False,2024-06,33.0,112785.19205000011
"23500CE, 23450PE",2024-06-14 13:10:00,211.8475,2024-06-14 14:41:00,209.3225,2,75,-189.37500000000043,31.777124999999998,-221.1521250000004,Hold Time Exceeded,20JUN24,6,False,2024-06,91.0,171842.83114999998
"23450CE, 23500PE",2024-06-14 14:34:00,260.58,2024-06-14 15:21:00,256.64099999999996,2,75,-295.4249999999995,39.087,-334.5119999999995,EOD,20JUN24,6,False,2024-06,47.0,112450.68005000011
"23450CE, 23450PE",2024-06-14 14:34:00,234.5725,2024-06-14 15:16:00,232.4515,2,75,159.0749999999997,35.185874999999996,123.8891249999997,RSI Oversold,20JUN24,6,False,2024-06,42.0,187225.982075
"23500CE, 23450PE",2024-06-14 14:47:00,210.53449999999998,2024-06-14 15:21:00,204.72699999999998,2,75,-435.56250000000034,31.580174999999997,-467.14267500000034,EOD,20JUN24,6,False,2024-06,34.0,171375.68847499997
"23600CE, 23550PE",2024-06-18 09:33:00,164.4785,2024-06-18 10:31:00,152.51,2,75,-897.6374999999994,24.671775,-922.3092749999994,Stop Loss Hit,20JUN24,2,False,2024-06,58.0,170453.37919999997
"23550CE, 23600PE",2024-06-18 09:41:00,220.988,2024-06-18 10:16:00,214.1705,2,75,-511.31250000000074,33.1482,-544.4607000000008,Trend Reversal,20JUN24,2,False,2024-06,35.0,111906.21935000012
"23550PE, 23600CE",2024-06-19 09:45:00,144.3795,2024-06-19 10:16:00,169.5285,2,75,1886.1749999999988,21.656925,1864.518074999999,Profit Target Hit,20JUN24,1,False,2024-06,31.0,113770.73742500012
"23450PE, 23500CE",2024-06-19 10:42:00,159.176,2024-06-19 10:58:00,147.00549999999998,2,75,-912.7875000000004,23.876399999999997,-936.6639000000004,Stop Loss Hit,20JUN24,1,False,2024-06,16.0,112834.07352500012
"23500CE, 23500PE",2024-06-19 11:00:00,168.771,2024-06-19 12:07:00,164.9835,2,75,284.06249999999864,25.315649999999998,258.74684999999874,RSI Oversold,20JUN24,1,False,2024-06,67.0,187484.728925
"23500PE, 23550CE",2024-06-19 11:11:00,149.278,2024-06-19 11:29:00,143.8745,2,75,-405.26250000000016,22.3917,-427.6542000000001,Trend Reversal,20JUN24,1,False,2024-06,18.0,112406.41932500011
"23550CE, 23600PE",2024-06-19 11:44:00,194.8795,2024-06-19 12:44:00,187.10250000000002,2,75,-583.2749999999991,29.231924999999997,-612.5069249999992,Trend Reversal,20JUN24,1,False,2024-06,60.0,111793.91240000012
"23600CE, 23550PE",2024-06-19 11:48:00,146.90449999999998,2024-06-19 12:18:00,136.047,2,75,-814.3124999999995,22.035674999999998,-836.3481749999996,Stop Loss Hit,20JUN24,1,False,2024-06,30.0,169617.03102499997
"23600CE, 23550PE",2024-06-19 12:24:00,137.05700000000002,2024-06-19 13:55:00,140.289,2,75,242.39999999999918,20.558550000000004,221.84144999999944,Hold Time Exceeded,20JUN24,1,False,2024-06,91.0,169838.87247499998
"23550CE, 23600PE",2024-06-19 13:03:00,187.60750000000002,2024-06-19 13:51:00,187.4055,2,75,-15.149999999999864,28.141125000000002,-43.291124999999965,Trend Reversal,20JUN24,1,False,2024-06,48.0,111750.62127500011
"23550CE, 23600PE",2024-06-19 14:09:00,178.51749999999998,2024-06-19 14:36:00,213.514,2,75,2624.7375000000006,26.777624999999997,2597.9598750000005,Profit Target Hit,20JUN24,1,False,2024-06,27.0,114348.58115000011
"23650CE, 23600PE",2024-06-19 14:22:00,136.047,2024-06-19 15:02:00,160.53949999999998,2,75,1836.9375000000002,20.407049999999998,1816.5304500000002,Profit Target Hit,20JUN24,1,False,2024-06,40.0,171655.40292499997
"23600CE, 23600PE",2024-06-19 14:23:00,153.21699999999998,2024-06-19 14:35:00,170.3365,2,75,-1283.9625,22.98255,-1306.9450499999998,Stop Loss Hit,20JUN24,1,False,2024-06,12.0,186177.78387500002
"23650CE, 23650PE",2024-06-19 14:36:00,168.67,2024-06-19 14:50:00,157.661,2,75,825.674999999999,25.3005,800.3744999999993,RSI Oversold,20JUN24,1,False,2024-06,14.0,186978.158375
"23650CE, 23700PE",2024-06-19 14:37:00,194.93,2024-06-19 15:01:00,230.33050000000003,2,75,2655.0374999999985,29.2395,2625.797999999999,Profit Target Hit,20JUN24,1,False,2024-06,24.0,116974.37915000011
"23500PE, 23550CE",2024-06-19 15:19:00,125.8965,2024-06-19 15:21:00,127.664,2,75,132.56250000000097,18.884475000000002,113.67802500000096,EOD,20JUN24,1,False,2024-06,2.0,117088.05717500011
"23550CE, 23500PE",2024-06-20 09:28:00,126.9065,2024-06-20 09:59:00,117.3115,2,75,-719.6250000000007,19.035975,-738.6609750000009,Stop Loss Hit,20JUN24,0,True,2024-06,31.0,170916.74194999997
"23500CE, 23550PE",2024-06-20 10:23:00,141.9555,2024-06-20 10:32:00,131.14849999999998,2,75,-810.5250000000007,21.293324999999996,-831.8183250000006,Stop Loss Hit,20JUN24,0,True,2024-06,9.0,116256.23885000011
"23550CE, 23550PE",2024-06-20 11:03:00,91.304,2024-06-20 11:16:00,87.668,2,75,272.7000000000003,13.6956,259.00440000000026,RSI Oversold,20JUN24,0,True,2024-06,13.0,187237.162775
"23550CE, 23550PE",2024-06-20 11:46:00,72.821,2024-06-20 12:31:00,60.70100000000001,2,75,908.9999999999999,10.92315,898.0768499999998,RSI Oversold,20JUN24,0,True,2024-06,45.0,188135.23962500002
"23550CE, 23600PE",2024-06-20 11:55:00,103.626,2024-06-20 12:07:00,95.84899999999999,2,75,-583.2750000000001,15.5439,-598.8189000000001,Stop Loss Hit,20JUN24,0,True,2024-06,12.0,115657.41995000011
"23550CE, 23550PE",2024-06-20 12:56:00,60.297,2024-06-20 13:15:00,52.974500000000006,2,75,549.1874999999999,9.044550000000001,540.1429499999999,RSI Oversold,20JUN24,0,True,2024-06,19.0,188675.382575
"23550CE, 23600PE",2024-06-20 13:02:00,90.8495,2024-06-20 13:24:00,106.20150000000001,2,75,1151.3999999999996,13.627424999999999,1137.7725750000002,Profit Target Hit,20JUN24,0,True,2024-06,22.0,116795.19252500011
"23650CE, 23600PE",2024-06-20 13:21:00,53.025000000000006,2024-06-20 13:28:00,61.711,2,75,651.4500000000002,7.953749999999999,643.4962500000001,Profit Target Hit,20JUN24,0,True,2024-06,7.0,171560.23819999996
"23600CE, 23600PE",2024-06-20 13:21:00,70.599,2024-06-20 13:28:00,84.1835,2,75,-1018.8374999999999,10.58985,-1029.4273499999997,Stop Loss Hit,20JUN24,0,True,2024-06,7.0,187645.955225
"23600CE, 23650PE",2024-06-20 13:25:00,105.64600000000002,2024-06-20 13:51:00,101.606,2,75,-302.9999999999999,15.846899999999998,-318.8468999999999,Trend Reversal,20JUN24,0,True,2024-06,26.0,116476.3456250001
"23650CE, 23600PE",2024-06-20 13:29:00,57.16600000000001,2024-06-20 13:47:00,52.116,2,75,-378.75,8.5749,-387.3249,Stop Loss Hit,20JUN24,0,True,2024-06,18.0,171172.91329999996
"23650CE, 23600PE",2024-06-20 13:48:00,52.621,2024-06-20 13:54:00,72.922,2,75,1522.5750000000003,7.89315,1514.6818500000004,Profit Target Hit,20JUN24,0,True,2024-06,6.0,172687.59514999998
"23600CE, 23600PE",2024-06-20 14:16:00,63.1755,2024-06-20 14:33:00,54.994499999999995,2,75,613.5749999999999,9.476325000000001,604.0986749999998,RSI Oversold,20JUN24,0,True,2024-06,17.0,188250.0539
"23600CE, 23650PE",2024-06-20 14:17:00,92.61699999999999,2024-06-20 14:42:00,83.123,2,75,-712.0499999999995,13.89255,-725.9425499999995,Stop Loss Hit,20JUN24,0,True,2024-06,25.0,115750.40307500011
"23700CE, 23650PE",2024-06-21 09:33:00,246.23799999999997,2024-06-21 11:04:00,266.438,2,75,1515.0000000000027,36.9357,1478.0643000000027,Hold Time Exceeded,27JUN24,6,False,2024-06,91.0,174165.65944999998
"23600CE, 23650PE",2024-06-21 10:01:00,291.73850000000004,2024-06-21 10:37:00,285.527,2,75,-465.8625000000022,43.76077500000001,-509.62327500000225,Trend Reversal,27JUN24,6,False,2024-06,36.0,115240.7798000001
"23600CE, 23600PE",2024-06-21 10:02:00,266.9935,2024-06-21 10:14:00,266.438,2,75,41.66249999999968,40.049025,1.6134749999995392,RSI Oversold,27JUN24,6,False,2024-06,12.0,188251.66737500002
"23550PE, 23600CE",2024-06-21 11:00:00,243.208,2024-06-21 11:10:00,246.4905,2,75,246.1875000000021,36.4812,209.70630000000216,Trend Reversal,27JUN24,6,False,2024-06,10.0,115450.48610000011
"23450PE, 23500CE",2024-06-21 13:19:00,252.0455,2024-06-21 13:47:00,250.2275,2,75,-136.35000000000093,37.806824999999996,-174.15682500000088,Trend Reversal,27JUN24,6,False,2024-06,28.0,115276.32927500011
"23500CE, 23500PE",2024-06-21 13:24:00,273.1545,2024-06-21 14:18:00,263.913,2,75,693.1124999999988,40.973175,652.1393249999992,RSI Oversold,27JUN24,6,False,2024-06,54.0,188903.80670000002
"23500CE, 23550PE",2024-06-21 13:59:00,289.466,2024-06-21 15:21:00,296.839,2,75,552.9749999999995,43.4199,509.55509999999913,EOD,27JUN24,6,False,2024-06,82.0,115785.88437500011
"23600CE, 23550PE",2024-06-21 14:04:00,237.35,2024-06-21 14:35:00,276.3865,2,75,2927.7375,35.602500000000006,2892.135,Profit Target Hit,27JUN24,6,False,2024-06,31.0,177057.79445
"23450CE, 23400PE",2024-06-24 09:28:00,236.239,2024-06-24 10:59:00,232.3,2,75,-295.4249999999993,35.43585,-330.8608499999996,Hold Time Exceeded,27JUN24,3,False,2024-06,91.0,176726.93359999996
"23400CE, 23450PE",2024-06-24 09:54:00,277.548,2024-06-24 11:25:00,300.8285,2,75,1746.0374999999967,41.63220000000001,1704.4052999999967,Hold Time Exceeded,27JUN24,3,False,2024-06,91.0,117490.28967500011
"23450CE, 23450PE",2024-06-24 09:56:00,249.41950000000003,2024-06-24 11:19:00,279.92150000000004,2,75,-2287.65,37.412925,-2325.062924999999,Stop Loss Hit,27JUN24,3,False,2024-06,83.0,186578.743775
"23550CE, 23500PE",2024-06-24 11:00:00,224.57349999999997,2024-06-24 12:31:00,229.674,2,75,382.5375000000013,33.686025,348.8514750000013,Hold Time Exceeded,27JUN24,3,False,2024-06,91.0,177075.78507499996
"23550CE, 23600PE",2024-06-24 11:26:00,284.315,2024-06-24 12:17:00,279.0125,2,75,-397.68750000000176,42.64725,-440.33475000000175,Trend Reversal,27JUN24,3,False,2024-06,51.0,117049.95492500011
"23600CE, 23550PE",2024-06-24 12:32:00,226.3915,2024-06-24 14:03:00,218.66500000000002,2,75,-579.4875000000001,33.958725,-613.4462250000001,Hold Time Exceeded,27JUN24,3,False,2024-06,91.0,176462.33884999997
"23550CE, 23600PE",2024-06-24 12:38:00,275.225,2024-06-24 13:03:00,274.66949999999997,2,75,-41.66249999999957,41.28375,-82.94624999999951,Trend Reversal,27JUN24,3,False,2024-06,25.0,116967.00867500012
"23550CE, 23600PE",2024-06-24 13:16:00,271.4375,2024-06-24 13:39:00,268.55899999999997,2,75,-215.88749999999914,40.715625,-256.6031249999992,Trend Reversal,27JUN24,3,False,2024-06,23.0,116710.40555000013
"23600CE, 23550PE",2024-06-24 14:04:00,219.675,2024-06-24 15:21:00,213.4635,2,75,-465.8625000000011,32.95125,-498.8137500000011,EOD,27JUN24,3,False,2024-06,77.0,175963.52509999997
"23550CE, 23600PE",2024-06-24 14:17:00,267.90250000000003,2024-06-24 15:01:00,270.0235,2,75,159.0750000000006,40.18537500000001,118.88962500000093,Trend Reversal,27JUN24,3,False,2024-06,44.0,116829.29517500012
"23550CE, 23600PE",2024-06-24 15:11:00,264.014,2024-06-24 15:21:00,263.9635,2,75,-3.7874999999978343,39.60210000000001,-43.38959999999784,EOD,27JUN24,3,False,2024-06,10.0,116785.90557500013
"23650CE, 23600PE",2024-06-25 09:45:00,188.971,2024-06-25 10:49:00,175.336,2,75,-1022.6249999999982,28.34565,-1050.9706499999984,Stop Loss Hit,27JUN24,2,False,2024-06,64.0,174912.55444999997
"23600CE, 23600PE",2024-06-25 09:48:00,215.534,2024-06-25 10:03:00,215.13,2,75,30.299999999999727,32.3301,-2.030100000000175,RSI Oversold,27JUN24,2,False,2024-06,15.0,186576.713675
"23600CE, 23650PE",2024-06-25 09:49:00,238.0065,2024-06-25 11:20:00,236.49150000000003,2,75,-113.62499999999909,35.700975,-149.32597499999906,Hold Time Exceeded,27JUN24,2,False,2024-06,91.0,116636.57960000013
"23600CE, 23600PE",2024-06-25 10:47:00,202.202,2024-06-25 11:08:00,201.1415,2,75,79.53750000000036,30.3303,49.207200000000284,RSI Oversold,27JUN24,2,False,2024-06,21.0,186625.920875
"23650CE, 23600PE",2024-06-25 10:50:00,175.9925,2024-06-25 12:21:00,171.7,2,75,-321.9375000000014,26.398875000000004,-348.33637500000134,Hold Time Exceeded,27JUN24,2,False,2024-06,91.0,174564.21807499998
"23600CE, 23600PE",2024-06-25 11:49:00,198.1115,2024-06-25 12:40:00,224.67450000000002,2,75,-1992.225000000001,29.716725,-2021.9417250000015,Stop Loss Hit,27JUN24,2,False,2024-06,51.0,184603.97915
"23600CE, 23650PE",2024-06-25 11:55:00,222.3515,2024-06-25 12:56:00,244.52100000000002,2,75,1662.7124999999999,33.352725,1629.359775,Trend Reversal,27JUN24,2,False,2024-06,61.0,118265.93937500013
"23650CE, 23600PE",2024-06-25 12:26:00,172.15449999999998,2024-06-25 13:01:00,201.596,2,75,2208.1124999999993,25.823175000000003,2182.2893249999997,Profit Target Hit,27JUN24,2,False,2024-06,35.0,176746.50739999997
"23700CE, 23650PE",2024-06-25 13:02:00,190.3345,2024-06-25 14:33:00,191.59699999999998,2,75,94.68749999999795,28.550175000000003,66.13732499999787,Hold Time Exceeded,27JUN24,2,False,2024-06,91.0,176812.64472499996
"23650CE, 23700PE",2024-06-25 13:02:00,240.1275,2024-06-25 14:33:00,241.59199999999998,2,75,109.83749999999918,36.019124999999995,73.81837499999915,Hold Time Exceeded,27JUN24,2,False,2024-06,91.0,118339.75775000014
"23700CE, 23700PE",2024-06-25 13:17:00,225.12900000000002,2024-06-25 13:32:00,218.66500000000002,2,75,484.8000000000011,33.76935,451.03065000000106,RSI Oversold,27JUN24,2,False,2024-06,15.0,185055.0098
